,row_id,pl_name,pl_discmethod,pl_pnum,pl_orbper,pl_orbpererr1,pl_orbpererr2,ra_str,ra,dec_str,dec,st_dist,st_disterr1,st_disterr2,st_optmag,st_optband,st_teff,st_tefferr1,st_tefferr2,st_mass,st_masserr1,st_masserr2,st_rad,st_raderr1,st_raderr2
944,945,Kepler-1080 b,Transit,1,1.0570429351891018e-05,0.0003198,-0.0003198,19h45m51.49s,296.46452200000004,+49d10m58.5s,49.182915,0.08059396548578933,235.96,-84.39,0.6686010362694301,Kepler-band,5956.0,70.4,-87.98,0.2783505154639176,0.1,-0.06,1.16,0.4,-0.14
945,946,Kepler-1081 b,Transit,1,5.159194940818005e-07,9.66e-06,-9.66e-06,19h17m46.68s,289.44452,+41d19m03.9s,41.317757,0.04964109975649627,38.43,-26.12,0.6681865284974092,Kepler-band,5345.0,67.9,-84.9,0.2216494845360825,0.04,-0.04,0.84,0.07,-0.05
946,947,Kepler-1082 b,Transit,1,1.989726476778179e-07,4.54e-06,-4.54e-06,19h17m26.08s,289.358672,+50d35m54.5s,50.598484,0.07353247520534224,99.24,-71.22,0.6492227979274612,Kepler-band,5923.0,80.65,-64.28,0.26030927835051554,0.06,-0.06,1.14,0.18,-0.13
947,948,Kepler-1083 b,Transit,1,4.565355263576224e-06,0.0001854,-0.0001854,18h52m38.87s,283.161951,+45d11m53.9s,45.198315,0.10695686253279178,44.74,-48.65,0.7758549222797927,Kepler-band,5049.0,45.47,-46.43,0.20360824742268044,0.04,-0.04,0.77,0.03,-0.04
948,949,Kepler-1084 b,Transit,1,2.688534964913292e-07,4.13e-06,-4.13e-06,19h20m24.47s,290.101971,+48d15m04.1s,48.251137,0.049876482765844506,88.85,-58.07,0.5889637305699482,Kepler-band,6113.0,63.72,-75.56,0.28350515463917536,0.07,-0.06,1.28,0.27,-0.17
949,950,Kepler-1085 b,Transit,1,3.0031650580008164e-05,0.0008946,-0.0008946,19h09m54.64s,287.477648,+46d08m28.3s,46.141186,0.17827791436530738,411.02,-156.98,0.7473056994818653,Kepler-band,6000.0,83.83,-89.9,0.28092783505154645,0.09,-0.06,1.14,0.31,-0.11
950,951,Kepler-1086 b,Transit,2,2.560760441407819e-06,5.28e-05,-5.28e-05,19h41m00.28s,295.251155,+45d50m34.7s,45.842971999999996,0.054231068438786875,13.95,-14.69,0.7622279792746113,Kepler-band,4350.0,45.98,-34.14,0.17525773195876287,0.02,-0.03,0.66,0.01,-0.02
951,952,Kepler-1086 c,Transit,2,2.211310002956127e-05,0.0008629,-0.0008629,19h41m00.28s,295.251155,+45d50m34.7s,45.842971999999996,0.054231068438786875,13.95,-14.69,0.7622279792746113,Kepler-band,4350.0,45.98,-34.14,0.17525773195876287,0.02,-0.03,0.66,0.01,-0.02
952,953,Kepler-1087 b,Transit,1,8.262144760195686e-08,1.59e-06,-1.59e-06,19h39m54.92s,294.978825,+46d00m20.4s,46.005653,0.041285002924633885,96.95,-30.96,0.6270984455958549,Kepler-band,5589.0,122.9,-191.41,0.2422680412371134,0.07,-0.06,0.94,0.26,-0.07
953,954,Kepler-1088 b,Transit,1,3.1557233474306788e-06,8.92e-05,-8.92e-05,18h46m14.75s,281.561453,+42d27m01.8s,42.450503999999995,0.03492966167223151,23.28,-17.59,0.570621761658031,Kepler-band,5975.0,64.37,-58.16,0.2731958762886599,0.03,-0.03,1.08,0.08,-0.06
954,955,Kepler-1089 b,Transit,1,6.906547113214694e-07,9.48e-06,-9.48e-06,19h24m22.26s,291.092742,+49d11m24.2s,49.190059000000005,0.02633818183102089,15.24,-15.38,0.760880829015544,Kepler-band,3753.0,32.38,-32.55,0.1288659793814433,0.03,-0.03,0.49,0.03,-0.03
955,956,Kepler-109 b,Transit,2,8.754690122480201e-07,0.0007316530000000001,-0.0007316530000000001,19h21m34.25s,290.392721,+40d17m05.5s,40.284875,0.044972670067166536,30.94,-26.12666667,0.5966321243523316,Kepler-band,5952.0,75.0,-75.0,0.2628865979381444,0.06,-0.06,1.32,0.04,-0.04
956,957,Kepler-109 c,Transit,2,2.8947936948734244e-06,0.0014538270000000002,-0.0014538270000000002,19h21m34.25s,290.392721,+40d17m05.5s,40.284875,0.06360715831508135,46.64,-36.87333333,0.5966321243523316,Kepler-band,5952.0,75.0,-75.0,0.2628865979381444,0.06,-0.06,1.32,0.04,-0.04
957,958,Kepler-1090 b,Transit,1,2.720403769555854e-05,0.002176,-0.002176,19h42m39.09s,295.662872,+44d31m33.0s,44.525845000000004,0.08224164655122698,62.34,-47.62,0.7332124352331606,Kepler-band,5321.0,147.76,-145.36,0.21649484536082475,0.05,-0.05,0.82,0.07,-0.05
958,959,Kepler-1091 b,Transit,1,1.841144228356625e-07,3.27e-06,-3.27e-06,19h59m08.51s,299.785465,+43d40m14.7s,43.670753000000005,0.10730993704681414,233.2,-125.9,0.7171502590673574,Kepler-band,5851.0,286.31,-232.4,0.25515463917525777,0.12,-0.08,1.03,0.25,-0.13
959,960,Kepler-1092 b,Transit,1,8.015217388634333e-06,0.0006006000000000001,-0.0006006000000000001,19h50m53.55s,297.72314,+47d06m45.6s,47.112659,0.10719224554214002,167.28,-102.01,0.7149740932642488,Kepler-band,5862.0,195.01,-156.05,0.25000000000000006,0.09,-0.07,1.0,0.18,-0.1
960,961,Kepler-1093 b,Transit,2,3.423528304182953e-06,0.00012109999999999999,-0.00012109999999999999,18h59m54.72s,284.978013,+41d25m12.6s,41.420165999999995,0.09942460623364822,270.02,-115.2,0.6729533678756476,Kepler-band,6166.0,147.64,-138.45,0.28608247422680416,0.14,-0.09,1.2,0.38,-0.15
961,962,Kepler-1093 c,Transit,2,1.2278299564893014e-05,0.00108,-0.00108,18h59m54.72s,284.978013,+41d25m12.6s,41.420165999999995,0.09942460623364822,270.02,-115.2,0.6729533678756476,Kepler-band,6166.0,147.64,-138.45,0.28608247422680416,0.14,-0.09,1.2,0.38,-0.15
962,963,Kepler-1094 b,Transit,1,1.068620791497346e-05,0.0006388,-0.0006388,19h29m12.30s,292.301253,+38d16m01.3s,38.267041,0.160977263178212,504.97,-205.77,0.7331088082901555,Kepler-band,6112.0,127.39,-187.65,0.288659793814433,0.16,-0.09,1.21,0.46,-0.17
963,964,Kepler-1095 b,Transit,1,5.726472153346172e-07,1.4800000000000002e-05,-1.4800000000000002e-05,19h33m02.99s,293.262447,+41d21m54.4s,41.365114,0.0888323708129776,123.37,-76.28,0.71,Kepler-band,5658.0,206.29,-136.1,0.23711340206185566,0.07,-0.07,0.92,0.14,-0.09
964,965,Kepler-1096 b,Transit,1,3.837686650424975e-07,6e-06,-6e-06,19h38m50.25s,294.70937999999995,+45d58m10.2s,45.969501,0.040108087877892704,17.04,-17.04,0.7366839378238342,Kepler-band,4306.0,53.07,-39.79,0.16494845360824745,0.03,-0.03,0.63,0.02,-0.03
965,966,Kepler-1097 b,Transit,1,2.5706345896127022e-05,0.001894,-0.001894,18h46m22.60s,281.594148,+42d35m47.1s,42.596416,0.08647854071949523,50.32,-55.01,0.7438341968911917,Kepler-band,5211.0,77.13,-86.77,0.20618556701030927,0.04,-0.06,0.79,0.05,-0.05
966,967,Kepler-1098 b,Transit,1,3.35940630201634e-07,9.59e-06,-9.59e-06,19h42m00.65s,295.502705,+43d13m58.1s,43.232796,0.10271996836452353,164.9,-102.33,0.719481865284974,Kepler-band,5794.0,204.81,-216.42,0.25000000000000006,0.1,-0.07,0.99,0.18,-0.11
967,968,Kepler-1099 b,Transit,1,2.8462278435850363e-07,2.8e-06,-2.8e-06,19h14m59.99s,288.74996200000004,+48d16m37.8s,48.277176000000004,0.14191123942100486,179.69,-101.44,0.7404663212435232,Kepler-band,5837.0,92.89,-82.61,0.25515463917525777,0.05,-0.06,1.0,0.14,-0.08
968,969,Kepler-11 b,Transit,6,1.3990676488909915e-06,0.0006,-0.001,19h48m27.63s,297.115123,+41d54m32.9s,41.909138,0.07176710263523046,207.77777780000002,-107.76111110000001,0.6917098445595854,V (Johnson),5663.0,55.0,-66.0,0.2422680412371134,0.03,-0.03,1.06,0.02,-0.02
969,970,Kepler-11 c,Transit,6,1.7716977905074157e-06,0.0013,-0.0008,19h48m27.63s,297.115123,+41d54m32.9s,41.909138,0.07176710263523046,235.8655556,-114.0822222,0.6917098445595854,V (Johnson),5663.0,55.0,-66.0,0.2422680412371134,0.03,-0.03,1.06,0.02,-0.02
970,971,Kepler-11 d,Transit,6,3.0950402727040576e-06,0.0009,-0.0009,19h48m27.63s,297.115123,+41d54m32.9s,41.909138,0.07176710263523046,263.9533333,-120.40333329999999,0.6917098445595854,V (Johnson),5663.0,55.0,-66.0,0.2422680412371134,0.03,-0.03,1.06,0.02,-0.02
971,972,Kepler-11 e,Transit,6,4.371081384449942e-06,0.0008,-0.0012,19h48m27.63s,297.115123,+41d54m32.9s,41.909138,0.07176710263523046,292.0411111,-126.72444440000001,0.6917098445595854,V (Johnson),5663.0,55.0,-66.0,0.2422680412371134,0.03,-0.03,1.06,0.02,-0.02
972,973,Kepler-11 f,Transit,6,6.383300587535002e-06,0.0027,-0.0032,19h48m27.63s,297.115123,+41d54m32.9s,41.909138,0.07176710263523046,320.1288889,-133.0455556,0.6917098445595854,V (Johnson),5663.0,55.0,-66.0,0.2422680412371134,0.03,-0.03,1.06,0.02,-0.02
973,974,Kepler-11 g,Transit,6,1.6204108928741728e-05,0.001,-0.0006,19h48m27.63s,297.115123,+41d54m32.9s,41.909138,0.07176710263523046,348.21666669999996,-139.3666667,0.6917098445595854,V (Johnson),5663.0,55.0,-66.0,0.2422680412371134,0.03,-0.03,1.06,0.02,-0.02
974,975,Kepler-110 b,Transit,2,1.7260829954200802e-06,3.6e-05,-3.6e-05,19h31m42.99s,292.92913300000004,+48d36m10.1s,48.602814,0.08459547664470934,376.30444439999997,-145.68777780000002,0.6261658031088083,Kepler-band,5960.0,153.0,-153.0,0.2637457043814433,0.08666666699999999,-0.056666667000000004,1.15,0.23,-0.23
975,976,Kepler-110 c,Transit,2,4.3327491921928226e-06,0.00010400000000000001,-0.00010400000000000001,19h31m42.99s,292.92913300000004,+48d36m10.1s,48.602814,0.09742385065418822,404.3922222,-152.0088889,0.6261658031088083,Kepler-band,5960.0,153.0,-153.0,0.2852233677835052,0.143333333,-0.083333333,1.15,0.23,-0.23
976,977,Kepler-1100 b,Transit,1,8.673005984478931e-07,2.18e-05,-2.18e-05,19h27m29.13s,291.871356,+44d05m14.6s,44.087376,0.11025222466366709,432.48,-158.33,0.6741968911917099,Kepler-band,6247.0,128.56,-164.45,0.30670103092783507,0.2,-0.11,1.34,0.63,-0.22
977,978,Kepler-1101 b,Transit,1,1.1126630221815801e-05,0.0005693,-0.0005693,19h38m16.65s,294.569379,+45d40m16.5s,45.671257000000004,0.10519148996268,134.09,-78.54,0.7389119170984455,Kepler-band,5614.0,130.34,-168.73,0.23711340206185566,0.06,-0.06,0.91,0.13,-0.07
978,979,Kepler-1102 b,Transit,1,7.0188844721447895e-06,0.0003326,-0.0003326,18h45m17.42s,281.322565,+48d03m59.4s,48.066505,0.11566603387867652,145.75,-84.19,0.7308290155440414,Kepler-band,5724.0,76.5,-71.34,0.2422680412371134,0.05,-0.07,0.94,0.14,-0.07
979,980,Kepler-1103 b,Transit,1,2.698796402027097e-06,9.54e-05,-9.54e-05,19h09m31.70s,287.38209,+49d27m08.6s,49.452396,0.10801608607485884,253.21,-110.49,0.6860103626943005,Kepler-band,6092.0,106.14,-106.64,0.28092783505154645,0.1,-0.08,1.15,0.31,-0.13
980,981,Kepler-1104 b,Transit,1,6.776128659539383e-07,1.3800000000000002e-05,-1.3800000000000002e-05,19h37m52.45s,294.468554,+49d19m51.7s,49.331024,0.060351026681841016,53.62,-38.72,0.5875129533678757,Kepler-band,6417.0,90.52,-84.06,0.3298969072164949,0.06,-0.05,1.41,0.15,-0.1
981,982,Kepler-1105 b,Transit,1,5.932693073716793e-07,9.77e-06,-9.77e-06,18h44m26.82s,281.111771,+42d27m17.8s,42.454931,0.043050375494745656,10.6,-12.03,0.7424870466321244,Kepler-band,4299.0,41.81,-47.77,0.17783505154639176,0.02,-0.03,0.68,0.01,-0.02
982,983,Kepler-1106 b,Transit,1,1.591843691012361e-07,2.15e-06,-2.15e-06,19h24m34.85s,291.145201,+44d03m45.2s,44.062546000000005,0.13708588772936603,349.23,-169.33,0.7170984455958549,Kepler-band,6104.0,152.44,-185.27,0.28092783505154645,0.14,-0.09,1.17,0.34,-0.16
983,984,Kepler-1107 b,Transit,1,6.579893643402431e-08,4.2e-07,-4.2e-07,19h24m11.98s,291.049927,+39d08m30.0s,39.141674,0.05340722790606805,33.09,-27.19,0.6864248704663212,Kepler-band,5268.0,104.99,-126.81,0.21649484536082475,0.04,-0.05,0.82,0.06,-0.04
984,985,Kepler-1108 b,Transit,1,6.053905814948951e-07,1.3300000000000001e-05,-1.3300000000000001e-05,19h44m10.16s,296.042339,+45d59m06.5s,45.985146,0.0895385198410223,73.48,-56.1,0.7320725388601037,Kepler-band,5406.0,149.3,-105.1,0.2216494845360825,0.05,-0.06,0.84,0.07,-0.06
985,986,Kepler-1109 b,Transit,1,5.144661996801808e-06,0.000212,-0.000212,19h26m35.10s,291.64624399999997,+39d23m47.8s,39.396623999999996,0.0934223394952682,159.54,-85.79,0.6962694300518135,Kepler-band,5893.0,111.41,-163.52,0.26546391752577325,0.07,-0.07,1.06,0.21,-0.11
986,987,Kepler-111 b,Transit,2,4.4535736306804303e-07,6e-06,-6e-06,19h26m36.76s,291.65317000000005,+44d41m17.8s,44.688274,0.09063697388072435,121.33333329999999,-75.86666667,0.6550259067357513,Kepler-band,5952.0,74.0,-74.0,0.23797250850515467,0.06333333299999999,-0.06333333299999999,1.16,0.14,-0.14
987,988,Kepler-111 c,Transit,2,3.077998691807376e-05,0.000411,-0.000411,19h26m36.76s,291.65317000000005,+44d41m17.8s,44.688274,0.08785160827794967,83.12666667,-65.94333333,0.6550259067357513,Kepler-band,5952.0,74.0,-74.0,0.21048109974226806,0.056666667000000004,-0.056666667000000004,1.16,0.14,-0.14
988,989,Kepler-1110 b,Transit,1,1.315399198536299e-06,3.02e-05,-3.02e-05,19h27m13.93s,291.808022,+38d37m21.7s,38.622703,0.08506624266340582,44.92,-56.02,0.7805181347150258,Kepler-band,4781.0,88.04,-77.5,0.1829896907216495,0.05,-0.05,0.7,0.04,-0.05
989,990,Kepler-1111 b,Transit,1,1.192530472352057e-06,2.97e-05,-2.97e-05,19h41m51.21s,295.463372,+45d48m45.9s,45.812744,0.13402590860783897,316.95,-156.35,0.74139896373057,Kepler-band,6077.0,143.77,-199.7,0.2783505154639176,0.13,-0.09,1.15,0.31,-0.15
990,991,Kepler-1112 b,Transit,1,1.955064832511874e-06,5.6999999999999996e-05,-5.6999999999999996e-05,19h47m52.52s,296.968815,+47d45m05.4s,47.751488,0.2036992793749169,722.72,-305.97,0.7130569948186528,Kepler-band,6496.0,147.03,-147.28,0.3402061855670104,0.21,-0.13,1.54,0.65,-0.26
991,992,Kepler-1113 b,Transit,1,5.782162963627198e-06,0.00020920000000000002,-0.00020920000000000002,19h17m37.61s,289.406695,+39d20m19.8s,39.338834000000006,0.1322605360377272,446.9,-143.49,0.7210362694300517,Kepler-band,5931.0,80.28,-109.5,0.28350515463917536,0.13,-0.07,1.17,0.47,-0.14
992,993,Kepler-1114 b,Transit,1,2.0388562787585054e-06,5.22e-05,-5.22e-05,19h56m56.86s,299.236933,+45d50m04.9s,45.834697999999996,0.049876482765844506,20.3,-19.07,0.6682383419689119,Kepler-band,5374.0,87.46,-77.65,0.21907216494845363,0.04,-0.04,0.83,0.04,-0.03
993,994,Kepler-1115 b,Transit,1,3.214159794732125e-06,0.0001356,-0.0001356,19h39m58.03s,294.991772,+40d08m39.9s,40.144409,0.1096637671402965,156.71,-107.72,0.5766839378238342,Kepler-band,8480.0,295.98,-217.88,0.40721649484536093,0.1,-0.1,1.73,0.29,-0.2
994,995,Kepler-1116 b,Transit,1,5.699599579039663e-06,0.0002004,-0.0002004,19h27m44.08s,291.933655,+44d06m55.8s,44.115505,0.11931447052357418,217.03,-88.82,0.7468911917098446,Kepler-band,5641.0,91.87,-133.14,0.23969072164948454,0.05,-0.06,0.93,0.2,-0.08
995,996,Kepler-1117 b,Transit,1,6.437778573143426e-07,1.86e-05,-1.86e-05,19h28m20.35s,292.08477999999997,+49d14m14.9s,49.23748,0.07247325166327519,88.54,-45.31,0.6866321243523316,Kepler-band,5612.0,82.98,-101.57,0.23969072164948454,0.04,-0.05,0.93,0.13,-0.06
996,997,Kepler-1118 b,Transit,1,5.285041327313219e-06,0.0002298,-0.0002298,19h59m51.76s,299.965664,+44d09m39.2s,44.160896,0.09589386109342468,164.05,-104.13,0.7300518134715026,Kepler-band,5688.0,303.78,-268.88,0.2422680412371134,0.11,-0.08,0.97,0.17,-0.11
997,998,Kepler-1119 b,Transit,1,1.128193029086877e-06,4.7799999999999996e-05,-4.7799999999999996e-05,19h48m04.59s,297.019131,+44d19m39.1s,44.327521999999995,0.1512088682902602,425.36,-215.34,0.7362694300518136,Kepler-band,6083.0,177.4,-249.75,0.28092783505154645,0.14,-0.11,1.17,0.38,-0.18
998,999,Kepler-112 b,Transit,2,1.1394755908709047e-06,1e-05,-1e-05,19h47m55.44s,296.981009,+43d12m35.1s,43.209751000000004,0.12559135073363,292.7666667,-154.83333330000002,0.669481865284974,Kepler-band,5544.0,148.0,-148.0,0.2525773195876289,0.10666666699999999,-0.08666666699999999,0.84,0.2,-0.2
999,1000,Kepler-112 c,Transit,2,3.9018571320442446e-06,5.9999999999999995e-05,-5.9999999999999995e-05,19h47m55.44s,296.981009,+43d12m35.1s,43.209751000000004,0.09997383325938385,160.1733333,-94.32666667,0.669481865284974,Kepler-band,5544.0,148.0,-148.0,0.22422680412371135,0.073333333,-0.06333333299999999,0.84,0.2,-0.2
1000,1001,Kepler-1120 b,Transit,1,3.9155106787892394e-07,7.47e-06,-7.47e-06,19h23m39.48s,290.914483,+42d17m11.7s,42.286578999999996,0.07435631573806108,27.58,-33.82,0.7504145077720207,Kepler-band,4904.0,70.02,-67.83,0.19587628865979384,0.04,-0.04,0.74,0.03,-0.04
1001,1002,Kepler-1121 b,Transit,1,1.789137627710416e-06,5.8599999999999995e-05,-5.8599999999999995e-05,19h51m08.79s,297.786606,+47d53m10.1s,47.886127,0.06188101624260455,130.45,-95.64,0.5813989637305699,Kepler-band,6231.0,90.24,-72.86,0.32731958762886604,0.13,-0.09,1.59,0.4,-0.29
1002,1003,Kepler-1122 b,Transit,1,5.767264374400981e-06,0.0002996,-0.0002996,19h13m07.33s,288.280535,+46d20m27.3s,46.340903999999995,0.1083691605888812,116.8,-62.62,0.7362694300518136,Kepler-band,5544.0,73.22,-72.56,0.23195876288659797,0.04,-0.05,0.89,0.11,-0.06
1003,1004,Kepler-1123 b,Transit,1,5.820216853141134e-07,1.18e-05,-1.18e-05,19h38m04.24s,294.517667,+50d40m13.4s,50.670398999999996,0.09330464799059408,114.33,-52.85,0.7239378238341969,Kepler-band,5500.0,75.39,-90.52,0.23453608247422683,0.04,-0.04,0.9,0.13,-0.06
1004,1005,Kepler-1124 b,Transit,1,3.783072211390198e-07,3.03e-06,-3.03e-06,19h06m22.63s,286.594273,+37d53m28.6s,37.891265999999995,0.020453606597314985,10.38,-9.81,0.7828497409326425,Kepler-band,3658.0,33.4,-26.65,0.08505154639175258,0.02,-0.02,0.34,0.02,-0.02
1005,1006,Kepler-1125 b,Transit,1,2.408131250470226e-06,0.0001176,-0.0001176,19h41m55.49s,295.481223,+40d43m55.1s,40.73198,0.10672147952344355,151.92,-91.85,0.7266321243523316,Kepler-band,5683.0,241.45,-131.51,0.23969072164948454,0.08,-0.07,0.94,0.15,-0.09
1006,1007,Kepler-1126 b,Transit,1,1.486337315865773e-05,0.001003,-0.001003,19h02m46.08s,285.69199199999997,+45d41m21.8s,45.689396,0.07824013539230697,76.62,-55.62,0.6830569948186528,Kepler-band,5798.0,61.16,-55.36,0.23195876288659797,0.05,-0.06,0.93,0.11,-0.07
1007,1008,Kepler-1127 b,Transit,1,6.893968825387169e-07,2.27e-05,-2.27e-05,19h32m52.17s,293.217384,+42d43m14.5s,42.720707,0.1168429489254177,159.8,-84.75,0.7415544041450778,Kepler-band,5664.0,89.83,-137.31,0.24484536082474226,0.04,-0.05,0.95,0.15,-0.07
1008,1009,Kepler-1128 b,Transit,1,8.428371393767985e-06,0.0003337,-0.0003337,19h32m15.20s,293.063338,+39d24m12.4s,39.403444,0.13649743020599545,172.51,-90.56,0.7705699481865285,Kepler-band,5543.0,95.27,-144.99,0.23711340206185566,0.04,-0.05,0.91,0.13,-0.06
1009,1010,Kepler-1129 b,Transit,2,3.3217910152475808e-06,0.0001298,-0.0001298,19h26m25.08s,291.60449500000004,+41d18m33.7s,41.309360999999996,0.14767812315003664,220.24,-125.26,0.7476683937823834,Kepler-band,5831.0,134.99,-114.35,0.2525773195876289,0.06,-0.06,1.0,0.17,-0.1
1010,1011,Kepler-1129 c,Transit,2,1.0472089487655393e-05,0.0007586,-0.0007586,19h26m25.08s,291.60449500000004,+41d18m33.7s,41.309360999999996,0.14767812315003664,220.24,-125.26,0.7476683937823834,Kepler-band,5831.0,134.99,-114.35,0.2525773195876289,0.06,-0.06,1.0,0.17,-0.1
1011,1012,Kepler-113 b,Transit,2,6.388073654717597e-07,0.000510047,-0.000510047,19h11m59.49s,287.997883,+50d56m39.6s,50.944332,0.1075060895585274,148.5933333,-85.20666667,0.6534196891191709,Kepler-band,4725.0,74.0,-74.0,0.18814432989690724,0.06,-0.06,0.69,0.02,-0.02
1012,1013,Kepler-113 c,Transit,2,1.2101868246262408e-06,0.000261493,-0.000261493,19h11m59.49s,287.997883,+50d56m39.6s,50.944332,0.06733405595524897,76.94666667,-45.15333333,0.6534196891191709,Kepler-band,4725.0,74.0,-74.0,0.18814432989690724,0.06,-0.06,0.69,0.02,-0.02
1013,1014,Kepler-1130 b,Transit,1,7.345582913190491e-07,1.29e-05,-1.29e-05,19h00m49.80s,285.207485,+45d23m03.7s,45.38435,0.027162022363739716,5.3,-5.1,0.5986528497409327,Kepler-band,5403.0,53.01,-51.42,0.22680412371134023,0.02,-0.02,0.81,0.01,-0.01
1014,1015,Kepler-1131 b,Transit,1,4.714545538032731e-07,1.27e-05,-1.27e-05,19h42m36.36s,295.651494,+49d15m40.7s,49.261295000000004,0.13014208895359305,246.47,-109.64,0.7317098445595855,Kepler-band,5851.0,83.2,-114.89,0.26030927835051554,0.06,-0.06,1.04,0.23,-0.1
1015,1016,Kepler-1132 b,Transit,1,8.602865382237534e-06,0.0004523,-0.0004523,19h05m28.19s,286.367463,+48d25m26.2s,48.423935,0.11025222466366709,72.28,-58.85,0.758082901554404,Kepler-band,5298.0,54.24,-56.79,0.21907216494845363,0.04,-0.05,0.83,0.06,-0.05
1016,1017,Kepler-1133 b,Transit,1,1.570536614035281e-06,3.41e-05,-3.41e-05,19h33m17.38s,293.322404,+42d52m02.9s,42.867470000000004,0.09624693560744703,97.06,-62.53,0.7236269430051813,Kepler-band,5569.0,157.93,-118.09,0.23453608247422683,0.05,-0.06,0.9,0.1,-0.06
1017,1018,Kepler-1134 b,Transit,1,2.334511481062312e-06,8.2e-05,-8.2e-05,19h42m16.32s,295.567982,+42d28m41.8s,42.478287,0.11696064043009181,87.95,-74.21,0.7767875647668393,Kepler-band,5281.0,169.66,-135.47,0.211340206185567,0.05,-0.05,0.81,0.06,-0.06
1018,1019,Kepler-1135 b,Transit,1,1.0529746803440308e-05,0.0007104,-0.0007104,19h04m00.71s,286.002968,+44d45m23.7s,44.756592,0.08530162567275405,129.19,-55.48,0.6996373056994819,Kepler-band,5656.0,66.4,-72.91,0.2422680412371134,0.04,-0.05,0.94,0.17,-0.07
1019,1020,Kepler-1136 b,Transit,1,3.110983655093943e-07,3.65e-06,-3.65e-06,18h56m25.87s,284.107796,+44d14m44.9s,44.245808000000004,0.06376408031739043,21.29,-29.8,0.7672538860103626,Kepler-band,4512.0,46.44,-47.76,0.18041237113402062,0.03,-0.04,0.68,0.02,-0.03
1020,1021,Kepler-1137 b,Transit,1,3.2644346720691454e-06,0.0001379,-0.0001379,19h08m31.27s,287.13027200000005,+48d39m55.3s,48.665375,0.11390066130856476,361.65,-176.08,0.6175129533678756,Kepler-band,6807.0,117.84,-120.35,0.38144329896907225,0.23,-0.14,1.84,0.69,-0.33
1021,1022,Kepler-1138 b,Transit,1,4.219032600368876e-07,1.0199999999999999e-05,-1.0199999999999999e-05,19h03m35.82s,285.899242,+48d18m26.3s,48.307301,0.1292005569162001,152.35,-73.19,0.7514507772020724,Kepler-band,5582.0,62.16,-65.24,0.23969072164948454,0.04,-0.04,0.92,0.13,-0.06
1022,1023,Kepler-1139 b,Transit,1,9.896718342149947e-08,1.25e-06,-1.25e-06,19h11m46.95s,287.94561699999997,+39d13m50.0s,39.230568,0.06494099536413163,77.61,-42.22,0.6872020725388601,Kepler-band,5550.0,105.36,-153.89,0.23711340206185566,0.04,-0.05,0.91,0.12,-0.06
1023,1024,Kepler-114 b,Transit,3,6.983346264853896e-07,1.2e-05,-1.2e-05,19h36m29.14s,294.121421,+48d20m58.3s,48.349525,0.06794212873332163,65.4825,-42.385,0.6677720207253885,Kepler-band,4605.0,100.0,-100.0,0.1391752577319588,0.06,-0.06,0.67,0.04,-0.04
1024,1025,Kepler-114 c,Transit,3,1.0890813436693875e-06,4.2e-05,-4.2e-05,19h36m29.14s,294.121421,+48d20m58.3s,48.349525,0.07094326210251164,53.355,-42.55,0.6677720207253885,Kepler-band,4605.0,100.0,-100.0,0.1391752577319588,0.06,-0.06,0.67,0.04,-0.04
1025,1026,Kepler-114 d,Transit,3,1.6007251856432662e-06,7.2e-05,-7.2e-05,19h36m29.14s,294.121421,+48d20m58.3s,48.349525,0.07394439547170166,41.2275,-42.715,0.6677720207253885,Kepler-band,4605.0,100.0,-100.0,0.1391752577319588,0.06,-0.06,0.67,0.04,-0.04
1026,1027,Kepler-1140 b,Transit,1,3.287063658651692e-06,0.000102,-0.000102,18h46m46.56s,281.693981,+46d56m47.2s,46.946449,0.07694552884089166,29.1,-42.88,0.7572020725388601,Kepler-band,4850.0,53.07,-47.66,0.1907216494845361,0.04,-0.04,0.73,0.03,-0.04
